,DataSet,ID,Chamber,ClimateTreatment,WaterStatus,Variety,Ploidy,Month,Tiller,BiomassGrowthRate,HeightGrowthRate,Left-Right,Inner-Outer
968,CF,8,Chamber 1,Treatment,Waterlog,Abergain,Tetraploid,August,20,0.05688889,1.428571429,1,1
969,CF,9,Chamber 1,Treatment,Not Waterlog,Aberchoice,Diploid,August,174,0.41251852,1.738095238,2,1
970,CF,10,Chamber 1,Treatment,Not Waterlog,Carraig,Tetraploid,August,187,0.67714815,2.047619048,2,2
971,CF,11,Chamber 1,Treatment,Waterlog,Dunluce,Tetraploid,August,17,0.08188889,1.285714286,2,2
972,CF,12,Chamber 1,Treatment,Not Waterlog,Aberchoice,Diploid,August,203,0.48785185,1.357142857,2,2
973,CF,13,Chamber 1,Treatment,Waterlog,Aberchoice,Diploid,August,44,0.08703704,1.30952381,2,2
974,CF,14,Chamber 1,Treatment,Waterlog,Dunluce,Tetraploid,August,26,0.09159259,1.666666667,2,2
975,CF,15,Chamber 1,Treatment,Not Waterlog,Abergain,Tetraploid,August,267,0.80114815,1.642857143,2,2
976,CF,16,Chamber 1,Treatment,Waterlog,Aberchoice,Diploid,August,95,0.2082963,1.595238095,2,2
977,CF,17,Chamber 1,Treatment,Not Waterlog,Carraig,Tetraploid,August,177,0.65433333,1.833333333,3,1
978,CF,18,Chamber 1,Treatment,Waterlog,Carraig,Tetraploid,August,32,0.11307407,1.30952381,3,2
979,CF,19,Chamber 1,Treatment,Not Waterlog,Dunluce,Tetraploid,August,177,0.59566667,1.547619048,3,3
980,CF,20,Chamber 1,Treatment,Not Waterlog,Dunluce,Tetraploid,August,178,0.65362963,1.928571429,3,3
981,CF,21,Chamber 1,Treatment,Waterlog,Carraig,Tetraploid,August,41,0.14118519,1.333333333,3,3
982,CF,22,Chamber 1,Treatment,Waterlog,Carraig,Tetraploid,August,53,0.13381481,1.19047619,3,3
983,CF,23,Chamber 1,Treatment,Waterlog,Abergain,Tetraploid,August,28,0.05203704,1.285714286,3,3
984,CF,24,Chamber 1,Treatment,Not Waterlog,Aberchoice,Diploid,August,151,0.42433333,1.547619048,3,3
985,CF,25,Chamber 1,Treatment,Not Waterlog,Dunluce,Tetraploid,August,139,0.5897037,2.285714286,4,1
986,CF,26,Chamber 1,Treatment,Waterlog,Dunluce,Tetraploid,August,21,0.06740741,1.333333333,4,2
987,CF,27,Chamber 1,Treatment,Waterlog,Carraig,Tetraploid,August,66,0.12944444,1.142857143,4,3
988,CF,28,Chamber 1,Treatment,Waterlog,Carraig,Tetraploid,August,23,0.11244444,1.285714286,4,4
989,CF,29,Chamber 1,Treatment,Waterlog,Dunluce,Tetraploid,August,17,0.06925926,1.380952381,4,4
990,CF,30,Chamber 1,Treatment,Not Waterlog,Aberchoice,Diploid,August,221,0.5832963,1.547619048,4,4
991,CF,31,Chamber 1,Treatment,Not Waterlog,Abergain,Tetraploid,August,230,0.70577778,1.904761905,4,4
992,CF,32,Chamber 1,Treatment,Waterlog,Aberchoice,Diploid,August,45,0.10862963,1.69047619,4,4
993,CF,33,Chamber 1,Treatment,Waterlog,Carraig,Tetraploid,August,26,0.0737037,1.404761905,5,1
994,CF,34,Chamber 1,Treatment,Not Waterlog,Aberchoice,Diploid,August,127,0.34562963,1.619047619,5,2
995,CF,35,Chamber 1,Treatment,Not Waterlog,Aberchoice,Diploid,August,159,0.38407407,1.380952381,5,3
996,CF,36,Chamber 1,Treatment,Not Waterlog,Dunluce,Tetraploid,August,154,0.99803704,2.428571429,5,4
997,CF,37,Chamber 1,Treatment,Waterlog,Aberchoice,Diploid,August,29,0.06674074,1.5,6,1
998,CF,38,Chamber 1,Treatment,Not Waterlog,Abergain,Tetraploid,August,118,0.56207407,1.642857143,6,2
999,CF,39,Chamber 1,Treatment,Waterlog,Dunluce,Tetraploid,August,45,0.0652963,1.357142857,6,3
1000,CF,40,Chamber 1,Treatment,Not Waterlog,Aberchoice,Diploid,August,251,0.92881481,2.095238095,6,4
1001,CF,41,Chamber 1,Treatment,Not Waterlog,Carraig,Tetraploid,August,214,0.75066667,1.976190476,7,1
1002,CF,42,Chamber 1,Treatment,Waterlog,Aberchoice,Diploid,August,21,0.0492963,1.547619048,7,2
1003,CF,43,Chamber 1,Treatment,Waterlog,Abergain,Tetraploid,August,36,0.07337037,1.428571429,7,3
1004,CF,44,Chamber 1,Treatment,Not Waterlog,Abergain,Tetraploid,August,88,0.31396296,1.452380952,7,4
1005,CF,45,Chamber 1,Treatment,Not Waterlog,Aberchoice,Diploid,August,153,0.70522222,3.023809524,8,1
1006,CF,46,Chamber 1,Treatment,Not Waterlog,Carraig,Tetraploid,August,97,0.38818519,1.380952381,8,2
1007,CF,47,Chamber 1,Treatment,Waterlog,Abergain,Tetraploid,August,54,0.13611111,1.428571429,8,3
1008,CF,48,Chamber 1,Treatment,Not Waterlog,Carraig,Tetraploid,August,113,0.56033333,1.547619048,8,4
1009,CF,49,Chamber 1,Treatment,Not Waterlog,Dunluce,Tetraploid,August,158,0.85381481,2.238095238,9,1
1010,CF,50,Chamber 1,Treatment,Not Waterlog,Abergain,Tetraploid,August,85,0.70092593,2.404761905,9,2
1011,CF,51,Chamber 1,Treatment,Waterlog,Carraig,Tetraploid,August,43,0.13022222,1.547619048,9,3
1012,CF,52,Chamber 1,Treatment,Waterlog,Dunluce,Tetraploid,August,29,0.083,1.357142857,9,4
1013,CF,53,Chamber 1,Treatment,Waterlog,Aberchoice,Diploid,August,41,0.07274074,1.714285714,9,4
1014,CF,54,Chamber 1,Treatment,Waterlog,Carraig,Tetraploid,August,68,0.15088889,1.595238095,9,4
1015,CF,55,Chamber 1,Treatment,Waterlog,Dunluce,Tetraploid,August,23,0.08603704,1.238095238,9,4
1016,CF,56,Chamber 1,Treatment,Not Waterlog,Aberchoice,Diploid,August,212,0.404,1.404761905,9,4
1017,CF,57,Chamber 1,Treatment,Not Waterlog,Abergain,Tetraploid,August,167,0.47548148,1.857142857,10,1
1018,CF,58,Chamber 1,Treatment,Waterlog,Dunluce,Tetraploid,August,24,0.06688889,1.476190476,10,2
1019,CF,59,Chamber 1,Treatment,Waterlog,Abergain,Tetraploid,August,23,0.06459259,1.404761905,10,3
1020,CF,60,Chamber 1,Treatment,Waterlog,Carraig,Tetraploid,August,31,0.08177778,1.261904762,10,3
1021,CF,61,Chamber 1,Treatment,Waterlog,Dunluce,Tetraploid,August,23,0.09414815,1.547619048,10,3
1022,CF,62,Chamber 1,Treatment,Not Waterlog,Dunluce,Tetraploid,August,191,0.80444444,1.642857143,10,3
1023,CF,63,Chamber 1,Treatment,Waterlog,Abergain,Tetraploid,August,24,0.06381481,1.047619048,10,3
1024,CF,64,Chamber 1,Treatment,Not Waterlog,Carraig,Tetraploid,August,245,1.03074074,2,10,3
1025,CF,65,Chamber 1,Treatment,Not Waterlog,Aberchoice,Diploid,August,261,0.79666667,2.476190476,11,1
1026,CF,66,Chamber 1,Treatment,Not Waterlog,Carraig,Tetraploid,August,155,0.60718519,1.785714286,11,2
1027,CF,67,Chamber 1,Treatment,Not Waterlog,Dunluce,Tetraploid,August,129,0.79055556,2.071428571,11,2
1028,CF,68,Chamber 1,Treatment,Not Waterlog,Abergain,Tetraploid,August,144,0.74192593,1.952380952,11,2
1029,CF,69,Chamber 1,Treatment,Not Waterlog,Carraig,Tetraploid,August,186,0.762,1.547619048,11,2
1030,CF,70,Chamber 1,Treatment,Not Waterlog,Dunluce,Tetraploid,August,182,0.88544444,1.738095238,11,2
1031,CF,71,Chamber 1,Treatment,Waterlog,Aberchoice,Diploid,August,29,0.08181481,1.619047619,11,2
1032,CF,72,Chamber 1,Treatment,Waterlog,Aberchoice,Diploid,August,47,0.07103704,1.571428571,11,2
1033,CF,73,Chamber 1,Treatment,Not Waterlog,Abergain,Tetraploid,August,166,0.39722222,1.857142857,12,1
1034,CF,74,Chamber 1,Treatment,Waterlog,Abergain,Tetraploid,August,27,0.10674074,1.69047619,12,1
1035,CF,75,Chamber 1,Treatment,Waterlog,Carraig,Tetraploid,August,41,0.11944444,1.452380952,12,1
1036,CF,76,Chamber 1,Treatment,Not Waterlog,Dunluce,Tetraploid,August,107,1.08496296,2.904761905,12,1
1037,CF,77,Chamber 1,Treatment,Waterlog,Dunluce,Tetraploid,August,14,0.07918519,2.214285714,12,1
1038,CF,78,Chamber 1,Treatment,Waterlog,Aberchoice,Diploid,August,12,0.02766667,1.095238095,12,1
1039,CF,79,Chamber 1,Treatment,Waterlog,Abergain,Tetraploid,August,23,0.08451852,1.380952381,12,1
1040,CF,80,Chamber 1,Treatment,Not Waterlog,Carraig,Tetraploid,August,221,1.02133333,2.19047619,12,1
1041,CF,81,Chamber 2,Ambient,Not Waterlog,Carraig,Tetraploid,August,215,1.10525926,2.857142857,1,1
1042,CF,82,Chamber 2,Ambient,Not Waterlog,Abergain,Tetraploid,August,193,1.22881481,3.071428571,1,1
1043,CF,83,Chamber 2,Ambient,Waterlog,Dunluce,Tetraploid,August,10,0.06511111,2.119047619,1,1
1044,CF,84,Chamber 2,Ambient,Waterlog,Carraig,Tetraploid,August,29,0.04081481,1.333333333,1,1
1045,CF,85,Chamber 2,Ambient,Not Waterlog,Carraig,Tetraploid,August,338,1.52225926,2.5,1,1
1046,CF,86,Chamber 2,Ambient,Waterlog,Aberchoice,Diploid,August,29,0.03566667,1.952380952,1,1
1047,CF,87,Chamber 2,Ambient,Waterlog,Dunluce,Tetraploid,August,19,0.03174074,1.452380952,1,1
1048,CF,88,Chamber 2,Ambient,Waterlog,Dunluce,Tetraploid,August,95,0.5282963,2.238095238,1,1
1049,CF,89,Chamber 2,Ambient,Waterlog,Carraig,Tetraploid,August,53,0.33933333,3.047619048,2,1
1050,CF,90,Chamber 2,Ambient,Waterlog,Aberchoice,Diploid,August,42,0.1027037,1.928571429,2,2
1051,CF,91,Chamber 2,Ambient,Waterlog,Aberchoice,Diploid,August,17,0.04537037,1.857142857,2,2
1052,CF,92,Chamber 2,Ambient,Not Waterlog,Dunluce,Tetraploid,August,184,0.92785185,2.69047619,2,2
1053,CF,93,Chamber 2,Ambient,Not Waterlog,Aberchoice,Diploid,August,239,0.8122963,2.857142857,2,2
1054,CF,94,Chamber 2,Ambient,Not Waterlog,Carraig,Tetraploid,August,334,1.08044444,2.357142857,2,2
1055,CF,95,Chamber 2,Ambient,Not Waterlog,Dunluce,Tetraploid,August,175,1.04866667,2.952380952,2,2
1056,CF,96,Chamber 2,Ambient,Not Waterlog,Carraig,Tetraploid,August,228,0.73681481,2.666666667,2,2
1057,CF,97,Chamber 2,Ambient,Not Waterlog,Abergain,Tetraploid,August,208,1.30411111,3.214285714,3,1
1058,CF,98,Chamber 2,Ambient,Waterlog,Abergain,Tetraploid,August,66,0.15607407,1.952380952,3,2
1059,CF,99,Chamber 2,Ambient,Not Waterlog,Dunluce,Tetraploid,August,189,0.70218519,2.095238095,3,3
1060,CF,100,Chamber 2,Ambient,Not Waterlog,Abergain,Tetraploid,August,272,0.86359259,2.428571429,3,3
1061,CF,101,Chamber 2,Ambient,Not Waterlog,Abergain,Tetraploid,August,191,0.70014815,2.333333333,3,3
1062,CF,102,Chamber 2,Ambient,Not Waterlog,Abergain,Tetraploid,August,237,0.76737037,2.380952381,3,3
1063,CF,103,Chamber 2,Ambient,Not Waterlog,Dunluce,Tetraploid,August,147,0.745,2.642857143,3,3
1064,CF,104,Chamber 2,Ambient,Not Waterlog,Abergain,Tetraploid,August,234,0.89781481,2.357142857,3,3
1065,CF,105,Chamber 2,Ambient,Waterlog,Abergain,Tetraploid,August,62,0.18948148,2.428571429,4,1
1066,CF,106,Chamber 2,Ambient,Waterlog,Dunluce,Tetraploid,August,69,0.15074074,1.595238095,4,2
1067,CF,107,Chamber 2,Ambient,Waterlog,Abergain,Tetraploid,August,40,0.08562963,1.952380952,4,3
1068,CF,108,Chamber 2,Ambient,Waterlog,Abergain,Tetraploid,August,10,0.02177778,1.666666667,4,4
1069,CF,109,Chamber 2,Ambient,Waterlog,Abergain,Tetraploid,August,29,0.09588889,1.785714286,4,4
1070,CF,110,Chamber 2,Ambient,Not Waterlog,Abergain,Tetraploid,August,282,1.16151852,2.380952381,4,4
1071,CF,111,Chamber 2,Ambient,Waterlog,Dunluce,Tetraploid,August,54,0.1557037,2.023809524,4,4
1072,CF,112,Chamber 2,Ambient,Waterlog,Carraig,Tetraploid,August,40,0.09155556,1.761904762,4,4
1073,CF,113,Chamber 2,Ambient,Waterlog,Aberchoice,Diploid,August,72,0.25485185,2.452380952,5,1
1074,CF,114,Chamber 2,Ambient,Waterlog,Carraig,Tetraploid,August,48,0.13137037,1.69047619,5,2
1075,CF,115,Chamber 2,Ambient,Not Waterlog,Carraig,Tetraploid,August,229,1.18037037,2.214285714,5,3
1076,CF,116,Chamber 2,Ambient,Not Waterlog,Aberchoice,Diploid,August,236,0.80951852,2.380952381,5,4
1077,CF,117,Chamber 2,Ambient,Waterlog,Abergain,Tetraploid,August,42,0.09974074,2.071428571,6,1
1078,CF,118,Chamber 2,Ambient,Not Waterlog,Dunluce,Tetraploid,August,186,1.06351852,2.30952381,6,2
1079,CF,119,Chamber 2,Ambient,Not Waterlog,Carraig,Tetraploid,August,212,1.21588889,2.333333333,6,3
1080,CF,120,Chamber 2,Ambient,Not Waterlog,Abergain,Tetraploid,August,180,0.72518519,2.5,6,4
1081,CF,121,Chamber 2,Ambient,Waterlog,Carraig,Tetraploid,August,72,0.23166667,2.428571429,7,1
1082,CF,122,Chamber 2,Ambient,Waterlog,Abergain,Tetraploid,August,63,0.18422222,1.952380952,7,2
1083,CF,123,Chamber 2,Ambient,Waterlog,Carraig,Tetraploid,August,23,0.02674074,1.547619048,7,3
1084,CF,124,Chamber 2,Ambient,Not Waterlog,Carraig,Tetraploid,August,270,0.64025926,1.595238095,7,4
1085,CF,125,Chamber 2,Ambient,Not Waterlog,Aberchoice,Diploid,August,269,1.88418519,3.404761905,8,1
1086,CF,126,Chamber 2,Ambient,Waterlog,Dunluce,Tetraploid,August,56,0.16214815,2.071428571,8,2
1087,CF,127,Chamber 2,Ambient,Not Waterlog,Abergain,Tetraploid,August,182,0.8517037,1.857142857,8,3
1088,CF,128,Chamber 2,Ambient,Not Waterlog,Dunluce,Tetraploid,August,191,1.14177778,2.785714286,8,4
1089,CF,129,Chamber 2,Ambient,Waterlog,Dunluce,Tetraploid,August,27,0.1312963,2.547619048,9,1
1090,CF,130,Chamber 2,Ambient,Waterlog,Abergain,Tetraploid,August,43,0.13492593,2.023809524,9,2
1091,CF,131,Chamber 2,Ambient,Not Waterlog,Carraig,Tetraploid,August,195,1.04092593,2.071428571,9,3
1092,CF,132,Chamber 2,Ambient,Not Waterlog,Dunluce,Tetraploid,August,186,0.99992593,2.5,9,4
1093,CF,133,Chamber 2,Ambient,Not Waterlog,Carraig,Tetraploid,August,259,1.10322222,1.880952381,9,4
1094,CF,134,Chamber 2,Ambient,Waterlog,Carraig,Tetraploid,August,25,0.035,1.476190476,9,4
1095,CF,135,Chamber 2,Ambient,Waterlog,Aberchoice,Diploid,August,54,0.10907407,1.785714286,9,4
1096,CF,136,Chamber 2,Ambient,Not Waterlog,Aberchoice,Diploid,August,351,0.80092593,2.071428571,9,4
1097,CF,137,Chamber 2,Ambient,Not Waterlog,Aberchoice,Diploid,August,246,1.47977778,2.428571429,10,1
1098,CF,138,Chamber 2,Ambient,Waterlog,Aberchoice,Diploid,August,26,0.03377778,1.738095238,10,2
1099,CF,139,Chamber 2,Ambient,Waterlog,Carraig,Tetraploid,August,57,0.06803704,1.166666667,10,3
1100,CF,140,Chamber 2,Ambient,Waterlog,Dunluce,Tetraploid,August,68,0.15733333,1.857142857,10,3
1101,CF,141,Chamber 2,Ambient,Not Waterlog,Dunluce,Tetraploid,August,178,0.84755556,2.642857143,10,3
1102,CF,142,Chamber 2,Ambient,Not Waterlog,Aberchoice,Diploid,August,338,1.1147037,2.69047619,10,3
1103,CF,143,Chamber 2,Ambient,Waterlog,Aberchoice,Diploid,August,64,0.06651852,1.261904762,10,3
1104,CF,144,Chamber 2,Ambient,Not Waterlog,Dunluce,Tetraploid,August,151,0.88211111,2.285714286,10,3
1105,CF,145,Chamber 2,Ambient,Waterlog,Aberchoice,Diploid,August,23,0.07259259,2.071428571,11,1
1106,CF,146,Chamber 2,Ambient,Not Waterlog,Aberchoice,Diploid,August,318,0.97007407,2.19047619,11,2
1107,CF,147,Chamber 2,Ambient,Waterlog,Dunluce,Tetraploid,August,13,0.0322963,1.976190476,11,2
1108,CF,148,Chamber 2,Ambient,Waterlog,Abergain,Tetraploid,August,25,0.04907407,1.357142857,11,2
1109,CF,149,Chamber 2,Ambient,Waterlog,Carraig,Tetraploid,August,43,0.12351852,1.952380952,11,2
1110,CF,150,Chamber 2,Ambient,Waterlog,Dunluce,Tetraploid,August,51,0.16414815,2.023809524,11,2
1111,CF,151,Chamber 2,Ambient,Waterlog,Carraig,Tetraploid,August,99,0.17522222,2.19047619,11,2
1112,CF,152,Chamber 2,Ambient,Not Waterlog,Aberchoice,Diploid,August,245,0.97751852,2.642857143,11,2
1113,CF,153,Chamber 2,Ambient,Waterlog,Aberchoice,Diploid,August,19,0.0612963,1.857142857,12,1
1114,CF,154,Chamber 2,Ambient,Not Waterlog,Carraig,Tetraploid,August,246,1.48696296,2.785714286,12,1
1115,CF,155,Chamber 2,Ambient,Not Waterlog,Abergain,Tetraploid,August,207,1.00314815,2.952380952,12,1
1116,CF,156,Chamber 2,Ambient,Not Waterlog,Aberchoice,Diploid,August,209,1.15755556,2.80952381,12,1
1117,CF,157,Chamber 2,Ambient,Not Waterlog,Dunluce,Tetraploid,August,166,1.26414815,3.571428571,12,1
1118,CF,158,Chamber 2,Ambient,Waterlog,Aberchoice,Diploid,August,19,0.02474074,1.380952381,12,1
1119,CF,159,Chamber 2,Ambient,Waterlog,Abergain,Tetraploid,August,44,0.10733333,1.928571429,12,1
1120,CF,160,Chamber 2,Ambient,Not Waterlog,Aberchoice,Diploid,August,526,1.37807407,2.761904762,12,1
1121,CF,161,Chamber 4,Treatment,Not Waterlog,Aberchoice,Diploid,August,193,0.92677778,3.333333333,1,1
1122,CF,162,Chamber 4,Treatment,Not Waterlog,Dunluce,Tetraploid,August,86,0.4532963,2.761904762,1,1
1123,CF,163,Chamber 4,Treatment,Not Waterlog,Carraig,Tetraploid,August,190,1.35774074,2.857142857,1,1
1124,CF,164,Chamber 4,Treatment,Waterlog,Abergain,Tetraploid,August,45,0.24955556,1.761904762,1,1
1125,CF,165,Chamber 4,Treatment,Waterlog,Abergain,Tetraploid,August,96,0.26755556,2.547619048,1,1
1126,CF,166,Chamber 4,Treatment,Waterlog,Dunluce,Tetraploid,August,45,0.38077778,2.214285714,1,1
1127,CF,167,Chamber 4,Treatment,Waterlog,Aberchoice,Diploid,August,86,0.13674074,1.5,1,1
1128,CF,168,Chamber 4,Treatment,Waterlog,Abergain,Tetraploid,August,48,0.3192963,2.904761905,1,1
1129,CF,169,Chamber 4,Treatment,Waterlog,Dunluce,Tetraploid,August,23,0.11151852,1.666666667,2,1
1130,CF,170,Chamber 4,Treatment,Waterlog,Dunluce,Tetraploid,August,43,0.22288889,2.452380952,2,2
1131,CF,171,Chamber 4,Treatment,Waterlog,Dunluce,Tetraploid,August,44,0.18155556,1.904761905,2,2
1132,CF,172,Chamber 4,Treatment,Waterlog,Aberchoice,Diploid,August,49,0.14174074,1.833333333,2,2
1133,CF,173,Chamber 4,Treatment,Waterlog,Dunluce,Tetraploid,August,72,0.23051852,2.023809524,2,2
1134,CF,174,Chamber 4,Treatment,Not Waterlog,Carraig,Tetraploid,August,274,1.30403704,2.19047619,2,2
1135,CF,175,Chamber 4,Treatment,Not Waterlog,Abergain,Tetraploid,August,183,2.09074074,2.928571429,2,2
1136,CF,176,Chamber 4,Treatment,Waterlog,Aberchoice,Diploid,August,30,0.05918519,1.428571429,2,2
1137,CF,177,Chamber 4,Treatment,Not Waterlog,Abergain,Tetraploid,August,96,0.66822222,2.785714286,3,1
1138,CF,178,Chamber 4,Treatment,Waterlog,Aberchoice,Diploid,August,29,0.07337037,1.69047619,3,2
1139,CF,179,Chamber 4,Treatment,Waterlog,Aberchoice,Diploid,August,44,0.08403704,1.404761905,3,3
1140,CF,180,Chamber 4,Treatment,Waterlog,Dunluce,Tetraploid,August,55,0.20085185,1.738095238,3,3
1141,CF,181,Chamber 4,Treatment,Waterlog,Carraig,Tetraploid,August,60,0.13944444,1.404761905,3,3
1142,CF,182,Chamber 4,Treatment,Waterlog,Carraig,Tetraploid,August,66,0.10551852,1.166666667,3,3
1143,CF,183,Chamber 4,Treatment,Not Waterlog,Carraig,Tetraploid,August,264,1.52307407,2.738095238,3,3
1144,CF,184,Chamber 4,Treatment,Waterlog,Carraig,Tetraploid,August,44,0.08707407,1.523809524,3,3
1145,CF,185,Chamber 4,Treatment,Waterlog,Carraig,Tetraploid,August,53,0.23107407,2.214285714,4,1
1146,CF,186,Chamber 4,Treatment,Waterlog,Aberchoice,Diploid,August,63,0.11574074,1.880952381,4,2
1147,CF,187,Chamber 4,Treatment,Waterlog,Abergain,Tetraploid,August,51,0.1072963,1.666666667,4,3
1148,CF,188,Chamber 4,Treatment,Not Waterlog,Carraig,Tetraploid,August,185,0.85833333,2.142857143,4,4
1149,CF,189,Chamber 4,Treatment,Waterlog,Abergain,Tetraploid,August,29,0.11596296,1.404761905,4,4
1150,CF,190,Chamber 4,Treatment,Waterlog,Carraig,Tetraploid,August,43,0.12388889,1.380952381,4,4
1151,CF,191,Chamber 4,Treatment,Not Waterlog,Carraig,Tetraploid,August,239,1.57362963,1.738095238,4,4
1152,CF,192,Chamber 4,Treatment,Not Waterlog,Abergain,Tetraploid,August,265,1.85762963,2.833333333,4,4
1153,CF,193,Chamber 4,Treatment,Not Waterlog,Carraig,Tetraploid,August,259,1.42411111,2.761904762,5,1
1154,CF,194,Chamber 4,Treatment,Not Waterlog,Abergain,Tetraploid,August,153,1.06066667,2.976190476,5,2
1155,CF,195,Chamber 4,Treatment,Not Waterlog,Dunluce,Tetraploid,August,166,0.98111111,2.69047619,5,3
1156,CF,196,Chamber 4,Treatment,Not Waterlog,Aberchoice,Diploid,August,209,0.64014815,2.523809524,5,4
1157,CF,197,Chamber 4,Treatment,Waterlog,Carraig,Tetraploid,August,48,0.19933333,2,6,1
1158,CF,198,Chamber 4,Treatment,Not Waterlog,Abergain,Tetraploid,August,78,0.15611111,2.095238095,6,2
1159,CF,199,Chamber 4,Treatment,Not Waterlog,Aberchoice,Diploid,August,281,0.80014815,2.380952381,6,3
1160,CF,200,Chamber 4,Treatment,Not Waterlog,Dunluce,Tetraploid,August,237,1.26485185,2.642857143,6,4
1161,CF,201,Chamber 4,Treatment,Waterlog,Aberchoice,Diploid,August,34,0.08185185,2.285714286,7,1
1162,CF,202,Chamber 4,Treatment,Not Waterlog,Aberchoice,Diploid,August,285,1.13488889,2.476190476,7,2
1163,CF,203,Chamber 4,Treatment,Waterlog,Dunluce,Tetraploid,August,18,0.08574074,1.952380952,7,3
1164,CF,204,Chamber 4,Treatment,Not Waterlog,Abergain,Tetraploid,August,221,0.71833333,2.5,7,4
1165,CF,205,Chamber 4,Treatment,Not Waterlog,Aberchoice,Diploid,August,312,1.75777778,3.5,8,1
1166,CF,206,Chamber 4,Treatment,Not Waterlog,Abergain,Tetraploid,August,261,1.034,2.047619048,8,2
1167,CF,207,Chamber 4,Treatment,Waterlog,Abergain,Tetraploid,August,19,0.05966667,1.214285714,8,3
1168,CF,208,Chamber 4,Treatment,Not Waterlog,Carraig,Tetraploid,August,425,0.93466667,2.071428571,8,4
1169,CF,209,Chamber 4,Treatment,Not Waterlog,Dunluce,Tetraploid,August,246,0.95244444,2.333333333,9,1
1170,CF,210,Chamber 4,Treatment,Waterlog,Carraig,Tetraploid,August,44,0.07788889,1.333333333,9,2
1171,CF,211,Chamber 4,Treatment,Waterlog,Dunluce,Tetraploid,August,14,0.02688889,1.19047619,9,3
1172,CF,212,Chamber 4,Treatment,Waterlog,Aberchoice,Diploid,August,26,0.0542963,2,9,4
1173,CF,213,Chamber 4,Treatment,Waterlog,Carraig,Tetraploid,August,85,0.34637037,2.785714286,9,4
1174,CF,214,Chamber 4,Treatment,Not Waterlog,Abergain,Tetraploid,August,226,1.08351852,2.452380952,9,4
1175,CF,215,Chamber 4,Treatment,Not Waterlog,Aberchoice,Diploid,August,266,1.36337037,2.595238095,9,4
1176,CF,216,Chamber 4,Treatment,Waterlog,Aberchoice,Diploid,August,70,0.10566667,1.476190476,9,4
1177,CF,217,Chamber 4,Treatment,Waterlog,Carraig,Tetraploid,August,34,0.14140741,2.142857143,10,1
1178,CF,218,Chamber 4,Treatment,Waterlog,Abergain,Tetraploid,August,52,0.14055556,1.833333333,10,2
1179,CF,219,Chamber 4,Treatment,Not Waterlog,Aberchoice,Diploid,August,236,1.42403704,2.523809524,10,3
1180,CF,220,Chamber 4,Treatment,Not Waterlog,Aberchoice,Diploid,August,167,1.29848148,2.452380952,10,3
1181,CF,221,Chamber 4,Treatment,Not Waterlog,Dunluce,Tetraploid,August,168,0.8202963,2.833333333,10,3
1182,CF,222,Chamber 4,Treatment,Not Waterlog,Dunluce,Tetraploid,August,176,0.93151852,2.547619048,10,3
1183,CF,223,Chamber 4,Treatment,Not Waterlog,Dunluce,Tetraploid,August,177,1.23111111,2.952380952,10,3
1184,CF,224,Chamber 4,Treatment,Waterlog,Aberchoice,Diploid,August,85,0.14192593,1.666666667,10,3
1185,CF,225,Chamber 4,Treatment,Not Waterlog,Abergain,Tetraploid,August,128,0.9482963,2.857142857,11,1
1186,CF,226,Chamber 4,Treatment,Not Waterlog,Dunluce,Tetraploid,August,61,0.24662963,2.404761905,11,2
1187,CF,227,Chamber 4,Treatment,Waterlog,Carraig,Tetraploid,August,61,0.13666667,1.904761905,11,2
1188,CF,228,Chamber 4,Treatment,Waterlog,Abergain,Tetraploid,August,19,0.043,2,11,2
1189,CF,229,Chamber 4,Treatment,Waterlog,Dunluce,Tetraploid,August,25,0.07548148,1.833333333,11,2
1190,CF,230,Chamber 4,Treatment,Not Waterlog,Aberchoice,Diploid,August,106,0.94125926,2.357142857,11,2
1191,CF,231,Chamber 4,Treatment,Waterlog,Abergain,Tetraploid,August,27,0.12596296,1.857142857,11,2
1192,CF,232,Chamber 4,Treatment,Waterlog,Dunluce,Tetraploid,August,51,0.21225926,1.452380952,11,2
1193,CF,233,Chamber 4,Treatment,Not Waterlog,Abergain,Tetraploid,August,205,1.61166667,2.857142857,12,1
